student_rno, student_password, student_name, student_gender, student_dob, student_email, student_contact, year_of_enrollment, student_current_year, student_cpi, student_incentive_points, department_id, program_id, allocated_jaf, allocated_time
210000934, 0gdQVO6CEhUKPlrm, Poonam Sarawagi, M, 1995-08-26 00:00:00, poonam.sarawagi86@iitb.ac.in, 9926147619, 2021, 2, 7.85, 2, 12, 10, NULL, NULL
210000935, aM6ezLe1wgyCXnEB, Purnava Sarma, F, 1993-07-04 00:00:00, purnava.sarma34@iitb.ac.in, 7928391265, 2021, 2, 9.02, 20, 7, 8, NULL, NULL
200000936, OUYcXvDUn4sfSOnF, Suchita Kamble, F, 1995-08-28 00:00:00, suchita.kamble18@iitb.ac.in, 8643784339, 2020, 3, 9.07, 8, 9, 7, NULL, NULL
170000937, 8wUnffeklKdXkbTp, Sura Chopra, M, 1993-11-11 00:00:00, sura.chopra11@iitb.ac.in, 7699602641, 2017, 6, 8.37, 16, 5, 12, NULL, NULL
190000938, VTnVsRJAAngQSvt2, Abdur Jassal, F, 2001-10-29 00:00:00, abdur.jassal25@iitb.ac.in, 9222523664, 2019, 4, 8.09, 8, 8, 4, NULL, NULL
190000939, OiHVCEBXQI9Qb9UK, Vijay Kushalappa, M, 2000-01-21 00:00:00, vijay.kushalappa74@iitb.ac.in, 7679999379, 2019, 4, 9.94, 6, 3, 4, NULL, NULL
210000940, Dy7Y1djdXgfX4G0b, Kiran Fatima, F, 1995-04-21 00:00:00, kiran.fatima89@iitb.ac.in, 9337914412, 2021, 2, 8.18, 4, 19, 9, NULL, NULL
210000941, Ev6y5tYhZeSiSRFD, Pragya Chauhan, M, 1995-10-23 00:00:00, pragya.chauhan46@iitb.ac.in, 9913621283, 2021, 2, 9.33, 6, 22, 5, NULL, NULL
210000942, W6EOqbj8hhnLyqUU, Bibhu Das, M, 1993-01-22 00:00:00, bibhu.das16@iitb.ac.in, 7922962015, 2021, 2, 6.21, 24, 10, 6, NULL, NULL
210000943, cECJaedT5I9U1K82, Monika Rawat, M, 1994-01-20 00:00:00, monika.rawat26@iitb.ac.in, 8631676799, 2021, 2, 8.25, 22, 9, 6, NULL, NULL
210000944, WOIkSu8JNC0tVWWO, Akhand Shrivastav, F, 1995-04-05 00:00:00, akhand.shrivastav85@iitb.ac.in, 9508608651, 2021, 2, 6.59, 26, 12, 5, NULL, NULL
180000945, ZM3J4debPPYZjdwx, Divakar Kalsi, M, 2000-04-13 00:00:00, divakar.kalsi49@iitb.ac.in, 7339875591, 2018, 5, 7.41, 24, 3, 2, NULL, NULL
210000946, gkfkvvT0q9iRbG4B, Shubhanshu Azhar, M, 1995-05-26 00:00:00, shubhanshu.azhar2@iitb.ac.in, 8304831688, 2021, 2, 6.86, 30, 16, 8, NULL, NULL
210000947, rvEHyyfoBHAfITlT, Vaishavi Tomar, M, 1997-10-26 00:00:00, vaishavi.tomar52@iitb.ac.in, 9454959690, 2021, 2, 7.46, 16, 15, 6, NULL, NULL
190000948, a7BKWs9LDLGIk4sx, Harshit Keshri, M, 2001-05-13 00:00:00, harshit.keshri28@iitb.ac.in, 8614213753, 2019, 4, 9.64, 28, 9, 3, NULL, NULL
190000949, MFCdGseujvD5eAp5, Thirukural Barman, M, 1999-07-28 00:00:00, thirukural.barman82@iitb.ac.in, 8883048675, 2019, 4, 9.16, 18, 9, 4, NULL, NULL
200000950, GdsukWPzMb5KnwMW, Stalin Prajapati, M, 1997-03-14 00:00:00, stalin.prajapati32@iitb.ac.in, 9765147704, 2020, 3, 9.05, 6, 11, 7, NULL, NULL
190000951, Uly1feMXe4Un1ENl, Aadharsh Chaurasia, M, 1999-09-19 00:00:00, aadharsh.chaurasia22@iitb.ac.in, 8540792848, 2019, 4, 9.34, 24, 13, 3, NULL, NULL
210000952, tT166AlCQwSjvYAo, Hariom Nigan, M, 1997-06-08 00:00:00, hariom.nigan16@iitb.ac.in, 8101641958, 2021, 2, 6.34, 24, 12, 5, NULL, NULL
190000953, j5Fd0oSh0CZN4rGx, Manu Meena, F, 2001-09-11 00:00:00, manu.meena92@iitb.ac.in, 9859273535, 2019, 4, 6.28, 2, 21, 3, NULL, NULL
210000954, TeNr9jeOl2ZEwFpE, Saket Saran, F, 1997-12-22 00:00:00, saket.saran49@iitb.ac.in, 7487482122, 2021, 2, 8.44, 4, 14, 6, NULL, NULL
190000955, M2MxF0XAJFBBBjST, Madhuri Attraa, M, 1999-10-18 00:00:00, madhuri.attraa85@iitb.ac.in, 8459788000, 2019, 4, 6.24, 26, 14, 1, NULL, NULL
210000956, 75QvbOcmj3mZxZ3C, Robin Chakma, F, 1994-08-03 00:00:00, robin.chakma62@iitb.ac.in, 7776360327, 2021, 2, 6.8, 24, 9, 5, NULL, NULL
210000957, fuowrA4m5Kuh2Leo, Pardhuman Tomar, M, 1993-07-13 00:00:00, pardhuman.tomar15@iitb.ac.in, 8939060544, 2021, 2, 8.08, 28, 3, 11, NULL, NULL
210000958, fzdG70JwoCQSb5bC, Harshini Giri, F, 1995-09-04 00:00:00, harshini.giri37@iitb.ac.in, 9722428133, 2021, 2, 8.67, 20, 4, 11, NULL, NULL
210000959, SjM4womwxbHhjoKe, Shubh Suman, F, 1996-01-29 00:00:00, shubh.suman12@iitb.ac.in, 9624258992, 2021, 2, 8.67, 18, 9, 10, NULL, NULL
210000960, 9iUgWFcifpRWn5zV, Akarsh Tyagi, M, 1997-10-04 00:00:00, akarsh.tyagi45@iitb.ac.in, 7311931317, 2021, 2, 7.21, 16, 12, 6, NULL, NULL
210000961, g09TPcYuXL3m49iC, Sura Mehrotra, Other, 1994-08-13 00:00:00, sura.mehrotra11@iitb.ac.in, 7475519271, 2021, 2, 6.59, 8, 13, 8, NULL, NULL
180000962, 4F2Yyt1kgnHJbsDt, Jauhari Ansari, M, 2000-06-26 00:00:00, jauhari.ansari38@iitb.ac.in, 7785159267, 2018, 5, 8.31, 8, 2, 2, NULL, NULL
210000963, U5GpTzK8oQHf8PiO, Shivanshi Ataher, F, 1996-10-12 00:00:00, shivanshi.ataher86@iitb.ac.in, 7422140164, 2021, 2, 7.4, 20, 3, 5, NULL, NULL
210000964, g3HVqI9D2AIj26rq, Riddhi Dev, F, 1995-10-27 00:00:00, riddhi.dev78@iitb.ac.in, 8631413731, 2021, 2, 8.82, 6, 4, 6, NULL, NULL
210000965, 2Ouk7I3Hd8zw95pZ, Amarnath Dwevedi, F, 1996-02-07 00:00:00, amarnath.dwevedi93@iitb.ac.in, 8787940149, 2021, 2, 9.93, 20, 7, 5, NULL, NULL
210000966, sNWZK7QxXUkHjnub, Manju Koppula, M, 1997-06-23 00:00:00, manju.koppula53@iitb.ac.in, 7704967873, 2021, 2, 7.32, 20, 16, 10, NULL, NULL
190000967, kLb7yalNzw6B5maB, Saket Khanna, Other, 2001-12-02 00:00:00, saket.khanna98@iitb.ac.in, 8261670748, 2019, 4, 9.26, 12, 17, 3, NULL, NULL
190000968, UtFURfsOVXLf1ahD, Sharique Jay, F, 2001-02-11 00:00:00, sharique.jay84@iitb.ac.in, 9391519957, 2019, 4, 9.42, 26, 16, 1, 55, 2021-03-19 19:13:08
190000969, mlVFZigA5JrqAfLz, Sravani Balkoty, M, 2001-07-28 00:00:00, sravani.balkoty73@iitb.ac.in, 9786082857, 2019, 4, 8.87, 26, 9, 3, NULL, NULL
210000970, 6198msu3WOqRmgG2, Nalin Dwivedi, M, 1995-05-21 00:00:00, nalin.dwivedi73@iitb.ac.in, 7401320372, 2021, 2, 6.68, 8, 2, 9, NULL, NULL
210000971, 8mEv43yd3fVlXMwJ, Naseer Hosur, F, 1997-03-23 00:00:00, naseer.hosur32@iitb.ac.in, 8823323021, 2021, 2, 6.34, 8, 22, 6, NULL, NULL
170000972, hMkY8NKyqsln1SLB, Reshami Karkhele, F, 1997-03-15 00:00:00, reshami.karkhele68@iitb.ac.in, 8196457501, 2017, 6, 9.01, 2, 18, 12, NULL, NULL
210000973, iIJ3bb8qagqntvF6, Akshit Rajesh, F, 1996-10-25 00:00:00, akshit.rajesh77@iitb.ac.in, 9919869211, 2021, 2, 8.63, 30, 20, 8, NULL, NULL
210000974, GjGkuj0c5wGB6aXz, Veena Subbapati, M, 1995-11-25 00:00:00, veena.subbapati37@iitb.ac.in, 9950453961, 2021, 2, 7.44, 18, 11, 8, 373, 2021-02-19 12:35:21
190000975, bMDlqfYYHdItk3ha, Apoorva Sarath, F, 2001-10-15 00:00:00, apoorva.sarath89@iitb.ac.in, 7921013655, 2019, 4, 8.59, 10, 8, 3, NULL, NULL
190000976, Nif5aMXPcZ7bCZrs, Shresth Sura, M, 2000-12-10 00:00:00, shresth.sura30@iitb.ac.in, 7339923759, 2019, 4, 6.78, 12, 10, 3, 297, 2021-03-29 23:50:37
190000977, Ymepbj12miMHcYio, Samriddhi Gautam, M, 1999-07-26 00:00:00, samriddhi.gautam14@iitb.ac.in, 8699861831, 2019, 4, 7.38, 4, 15, 3, NULL, NULL
170000978, oJIBUdx2iwg3nTzJ, Shamseer Patel, F, 1996-05-18 00:00:00, shamseer.patel90@iitb.ac.in, 8596720437, 2017, 6, 8.72, 2, 11, 12, 519, 2021-03-11 11:26:13
180000979, m7TShFQJZHSG4m2j, Soumyadeep Malwan, F, 2001-10-05 00:00:00, soumyadeep.malwan77@iitb.ac.in, 8383563745, 2018, 5, 8.04, 18, 18, 2, NULL, NULL
210000980, 8c14S9MDiKLK4lZ5, Kalyani Kanchapu, M, 1993-05-21 00:00:00, kalyani.kanchapu96@iitb.ac.in, 9321693197, 2021, 2, 8.61, 24, 10, 8, NULL, NULL
180000981, UzLtwEjUKFv2QJrt, Cherry Priyadarshi, F, 1999-11-19 00:00:00, cherry.priyadarshi89@iitb.ac.in, 7940751197, 2018, 5, 9.97, 14, 17, 2, NULL, NULL
180000982, BJBsYoC1XOJZjW4G, Lakshya Quraishi, F, 2001-08-02 00:00:00, lakshya.quraishi22@iitb.ac.in, 9745401384, 2018, 5, 9.28, 30, 12, 2, NULL, NULL
210000983, AwzJQAV7vFahOviV, Amrit Varghese, M, 1993-09-16 00:00:00, amrit.varghese67@iitb.ac.in, 7835487517, 2021, 2, 9.5, 4, 18, 11, NULL, NULL
210000984, LQrE43Zzkc9EeCQ8, Bhavya Karkhele, F, 1993-10-08 00:00:00, bhavya.karkhele35@iitb.ac.in, 9155217323, 2021, 2, 8.78, 10, 21, 10, NULL, NULL
200000985, jEv1tjoQ4rFLuy33, Ahad Dasila, M, 1994-12-30 00:00:00, ahad.dasila50@iitb.ac.in, 8455144832, 2020, 3, 9.08, 10, 24, 7, 326, 2021-03-31 06:29:47
190000986, Jtas2P50b1UkZENt, Manshi Bindal, Other, 1999-09-22 00:00:00, manshi.bindal92@iitb.ac.in, 8956409563, 2019, 4, 7.03, 26, 21, 3, NULL, NULL
210000987, bQbWrXF03rq1kSAc, Apurwa Raza, M, 1995-12-15 00:00:00, apurwa.raza85@iitb.ac.in, 8516317533, 2021, 2, 6.35, 12, 8, 5, NULL, NULL
190000988, VGU2fIpKSjwpkXiB, Shikhar Agarawal, M, 2001-10-03 00:00:00, shikhar.agarawal85@iitb.ac.in, 9203053345, 2019, 4, 8.45, 28, 8, 3, NULL, NULL
210000989, S5r8F7PVcnO9BHr3, Sura Shankar, F, 1995-09-01 00:00:00, sura.shankar33@iitb.ac.in, 9330643912, 2021, 2, 8.49, 30, 17, 9, NULL, NULL
200000990, ApLf06ON08u0j6fa, Yukti Keshari, M, 1995-11-22 00:00:00, yukti.keshari98@iitb.ac.in, 7559273580, 2020, 3, 7.33, 30, 13, 7, NULL, NULL
210000991, G8o7tDmRGdcoKj1X, Sura Baddur, F, 1996-05-29 00:00:00, sura.baddur84@iitb.ac.in, 8696183414, 2021, 2, 6.67, 10, 18, 6, NULL, NULL
210000992, VgbVXXiWo9upZ1SM, Maanvi Adhaulia, M, 1995-11-23 00:00:00, maanvi.adhaulia12@iitb.ac.in, 7308996876, 2021, 2, 7.51, 6, 6, 10, NULL, NULL
210000993, XkerCiAZ8uLr1LwW, Sumeet Malik, F, 1993-11-26 00:00:00, sumeet.malik5@iitb.ac.in, 8358601516, 2021, 2, 9.97, 22, 22, 6, NULL, NULL
190000994, M5D86NdWC8ivmjAK, Pinky Pasupuleti, M, 2001-10-21 00:00:00, pinky.pasupuleti37@iitb.ac.in, 8127221479, 2019, 4, 7.05, 28, 19, 3, 566, 2021-02-09 08:57:23
180000995, QhfA9PoyKdfRnV69, Kirti Chauhan, M, 1999-12-10 00:00:00, kirti.chauhan4@iitb.ac.in, 8419043299, 2018, 5, 7.6, 8, 13, 2, NULL, NULL
210000996, iqUdU4UFTSF8Kl8e, Harshada Narayan, M, 1994-03-22 00:00:00, harshada.narayan65@iitb.ac.in, 9035121627, 2021, 2, 6.57, 22, 13, 5, NULL, NULL
210000997, hHXuR185pte8gL5y, Rajat Siddiqui, M, 1996-11-30 00:00:00, rajat.siddiqui23@iitb.ac.in, 7947149205, 2021, 2, 8.34, 8, 22, 5, NULL, NULL
210000998, xduTmtOnMYArGVkV, Goldy Goswami, M, 1993-08-30 00:00:00, goldy.goswami39@iitb.ac.in, 8792666560, 2021, 2, 9.49, 18, 4, 6, 481, 2021-02-22 14:05:39
200000999, EssC0pGr2GJdio0m, Babitarani Prakash, Other, 1997-11-02 00:00:00, babitarani.prakash3@iitb.ac.in, 8267751125, 2020, 3, 8.26, 6, 17, 7, NULL, NULL
210001000, lQPEaA4qk2lIylWy, Ateequa Shahid, M, 1993-02-08 00:00:00, ateequa.shahid89@iitb.ac.in, 9341800673, 2021, 2, 8.96, 28, 13, 9, NULL, NULL
190001001, FG4Nxz0huTjjTyjg, Ranu Ruqaiya, M, 1999-02-12 00:00:00, ranu.ruqaiya15@iitb.ac.in, 9951948548, 2019, 4, 9.05, 22, 15, 1, NULL, NULL
190001002, E1wdXVFuoFP4dJ3f, Gitika Wagh, M, 1999-01-30 00:00:00, gitika.wagh36@iitb.ac.in, 9750079647, 2019, 4, 6.77, 8, 22, 3, NULL, NULL
190001003, oTuwj6yLS2PPzkgi, Prasanna Talwar, M, 1999-06-30 00:00:00, prasanna.talwar41@iitb.ac.in, 8050184168, 2019, 4, 8.87, 30, 7, 4, NULL, NULL
180001004, 8ihcKS8XCrSXf1PH, Richa Arif, M, 2001-04-17 00:00:00, richa.arif17@iitb.ac.in, 8106369389, 2018, 5, 8.31, 4, 16, 2, NULL, NULL
190001005, tTRfGMqpr4oAqC9V, Bhumika Kishor, F, 2001-09-11 00:00:00, bhumika.kishor79@iitb.ac.in, 7262510786, 2019, 4, 9.96, 16, 9, 1, NULL, NULL
210001006, C4HgfVQUe8aiGPrq, Ashwani Randhawa, F, 1996-03-22 00:00:00, ashwani.randhawa97@iitb.ac.in, 8322229792, 2021, 2, 8.51, 14, 1, 8, NULL, NULL
190001007, U1qIg3JqrZ6kKTQ1, Yashaswini Balkoty, F, 2000-02-02 00:00:00, yashaswini.balkoty95@iitb.ac.in, 9316939480, 2019, 4, 8.94, 16, 7, 3, NULL, NULL
200001008, e4Y6EiBNb0u99ff2, Yashaswini Rauniyar, M, 1995-06-03 00:00:00, yashaswini.rauniyar14@iitb.ac.in, 9198214672, 2020, 3, 6.42, 6, 4, 7, NULL, NULL
210001009, Yjo3sE5DxMlckcgi, Wasil Sitaram, M, 1994-11-16 00:00:00, wasil.sitaram82@iitb.ac.in, 9760370935, 2021, 2, 7.5, 8, 3, 10, NULL, NULL
210001010, cPbusyEWfaEntuep, Ranjeeta Warsi, M, 1996-08-20 00:00:00, ranjeeta.warsi97@iitb.ac.in, 8684750442, 2021, 2, 7.51, 10, 5, 6, NULL, NULL
190001011, WIm6iHlRCvvK2mot, Akhand Nigan, F, 1999-12-18 00:00:00, akhand.nigan29@iitb.ac.in, 7557746991, 2019, 4, 7.38, 12, 21, 4, NULL, NULL
190001012, D67Dt8b1IZiCa3vn, Om Hosur, M, 1999-12-26 00:00:00, om.hosur80@iitb.ac.in, 9846895766, 2019, 4, 8.4, 20, 18, 4, NULL, NULL
210001013, FGfEJbhVjSqlZtKn, Vijaypal Barai, F, 1993-05-12 00:00:00, vijaypal.barai47@iitb.ac.in, 7336935281, 2021, 2, 8.89, 2, 6, 5, NULL, NULL
190001014, 0t6iwBJW1NcfZlRc, Priyamvada Manna, M, 2001-12-01 00:00:00, priyamvada.manna42@iitb.ac.in, 9285209530, 2019, 4, 9.73, 14, 18, 3, NULL, NULL
190001015, XiitKmauOwg3ekce, Asvin Kamble, M, 1999-10-02 00:00:00, asvin.kamble88@iitb.ac.in, 9562970849, 2019, 4, 8.78, 6, 12, 3, NULL, NULL
170001016, sH4REKQcUJe2DlPb, Rakshita Bisht, M, 1993-05-18 00:00:00, rakshita.bisht12@iitb.ac.in, 8262008549, 2017, 6, 9.93, 4, 20, 12, NULL, NULL
190001017, nj10EyzeubMIUBCx, Ajay Narala, F, 1999-11-20 00:00:00, ajay.narala11@iitb.ac.in, 7458590618, 2019, 4, 6.82, 20, 17, 3, NULL, NULL
210001018, qiHw7dHdxQBFZ85r, Dimpal Banothu, M, 1997-11-07 00:00:00, dimpal.banothu35@iitb.ac.in, 8107668971, 2021, 2, 6.24, 2, 9, 9, NULL, NULL
210001019, AaiwbEQaCuf01XLJ, Nishant Agrawal, F, 1994-12-29 00:00:00, nishant.agrawal61@iitb.ac.in, 9357353411, 2021, 2, 8.7, 30, 10, 10, NULL, NULL
190001020, x0R1TNljn3sF7L0D, Tanupriya Bhattacharya, F, 1999-10-28 00:00:00, tanupriya.bhattacharya40@iitb.ac.in, 7410504878, 2019, 4, 6.94, 12, 7, 1, NULL, NULL
190001021, RPBGuogV2PTQs3ju, Venkata Jagaragallu, M, 1999-06-04 00:00:00, venkata.jagaragallu68@iitb.ac.in, 7945814300, 2019, 4, 9.47, 6, 22, 4, NULL, NULL
210001022, nT8lcWGznOQyNB2o, Atharva Sah, F, 1997-06-02 00:00:00, atharva.sah85@iitb.ac.in, 7146384974, 2021, 2, 8.34, 12, 20, 6, NULL, NULL
190001023, t71VKMFxBtadtWdF, Sukumaran Chellani, M, 1999-01-30 00:00:00, sukumaran.chellani76@iitb.ac.in, 7814103309, 2019, 4, 8.09, 26, 11, 1, NULL, NULL
210001024, Haq6AmiMhEZntXZ6, Sukumaran Aishwary, F, 1997-06-30 00:00:00, sukumaran.aishwary35@iitb.ac.in, 8341174017, 2021, 2, 7.12, 24, 16, 9, NULL, NULL
200001025, ns1L8MUfLduwhwZR, Sangeeth Katiyar, M, 1995-07-23 00:00:00, sangeeth.katiyar37@iitb.ac.in, 7230448668, 2020, 3, 7.89, 16, 23, 7, NULL, NULL
170001026, j3L3XQl8RCr5l3MR, Yachna Bhadouriya, M, 1995-04-05 00:00:00, yachna.bhadouriya98@iitb.ac.in, 7812328472, 2017, 6, 9.47, 12, 24, 12, NULL, NULL
210001027, 46VWsCXxlEQC0JI7, Shrestha Israni, F, 1996-05-09 00:00:00, shrestha.israni38@iitb.ac.in, 8525559984, 2021, 2, 9.41, 8, 8, 5, NULL, NULL
210001028, SN10yWu3MrhDQx47, Qarib Hansdah, M, 1993-12-20 00:00:00, qarib.hansdah10@iitb.ac.in, 7503481012, 2021, 2, 9.45, 8, 12, 9, NULL, NULL
210001029, nG91PfpWP9rU4Z3I, Sameeksha Jindal, M, 1993-10-20 00:00:00, sameeksha.jindal20@iitb.ac.in, 7729602380, 2021, 2, 6.42, 6, 23, 10, NULL, NULL
210001030, kvaEj27n1FDiY86M, Dolly Prakash, F, 1996-08-26 00:00:00, dolly.prakash73@iitb.ac.in, 8750182753, 2021, 2, 9.48, 20, 23, 9, NULL, NULL
210001031, foal2kP14LoTrcVW, Anshul Sankary, M, 1996-08-19 00:00:00, anshul.sankary1@iitb.ac.in, 9682471586, 2021, 2, 8.59, 18, 4, 10, NULL, NULL
200001032, nsVMVcjR1YWECxS4, Khushboo Nandanwar, M, 1996-01-01 00:00:00, khushboo.nandanwar91@iitb.ac.in, 9006673869, 2020, 3, 9.74, 4, 14, 7, NULL, NULL
210001033, PoUrLxSZru2erKM4, Shreyaansh Lavudya, M, 1994-09-18 00:00:00, shreyaansh.lavudya34@iitb.ac.in, 7162384770, 2021, 2, 7.82, 22, 15, 9, NULL, NULL
190001034, x0ncyO46HIy1j1o6, Satya Machhan, M, 2000-07-14 00:00:00, satya.machhan22@iitb.ac.in, 8553354500, 2019, 4, 8.26, 18, 4, 1, NULL, NULL
190001035, qNUanJXEiDnWwTZ4, Qarib Taneja, M, 1999-12-09 00:00:00, qarib.taneja63@iitb.ac.in, 7705422683, 2019, 4, 8.69, 14, 17, 1, NULL, NULL
190001036, cyTMVNp0NV8I9wNq, Gyanvi Dahlan, M, 2001-08-30 00:00:00, gyanvi.dahlan31@iitb.ac.in, 9142703727, 2019, 4, 8.89, 2, 18, 4, NULL, NULL
170001037, 95Rsqu6wJbvn2zHT, Sonu Sain, F, 1995-02-27 00:00:00, sonu.sain74@iitb.ac.in, 8406829974, 2017, 6, 6.6, 20, 24, 12, NULL, NULL
170001038, wa7hQlko5G8v0ljM, Pranav Adhaulia, F, 1995-08-21 00:00:00, pranav.adhaulia49@iitb.ac.in, 7098617895, 2017, 6, 7.76, 26, 18, 12, NULL, NULL
190001039, 8wd4gSKUethIZeV3, Astha Katta, F, 2000-03-12 00:00:00, astha.katta43@iitb.ac.in, 7834481411, 2019, 4, 9.52, 20, 1, 1, NULL, NULL
210001040, J6Tz5qVg8kuDDEHU, Shubhanshu Bhatia, F, 1995-01-19 00:00:00, shubhanshu.bhatia42@iitb.ac.in, 8719460778, 2021, 2, 9.48, 10, 19, 5, NULL, NULL
190001041, oCvLVyZFyP9KPwiJ, Asmita Bugalia, M, 1999-02-22 00:00:00, asmita.bugalia85@iitb.ac.in, 9013039768, 2019, 4, 7.6, 6, 4, 1, NULL, NULL
190001042, VMaXoY5nmEPyoD0Z, Ahad Tewary, M, 1999-05-05 00:00:00, ahad.tewary26@iitb.ac.in, 8221776016, 2019, 4, 9.4, 24, 9, 1, 89, 2021-03-18 19:06:31
190001043, 4FWKcFrHGqBcrt3F, Shamseer Krishna, M, 2001-07-04 00:00:00, shamseer.krishna42@iitb.ac.in, 8949211325, 2019, 4, 9.29, 14, 21, 1, NULL, NULL
210001044, OKPHinTDHyQ6Wpmp, Mahima Agrawal, M, 1993-01-22 00:00:00, mahima.agrawal91@iitb.ac.in, 9450622186, 2021, 2, 7.12, 24, 23, 8, NULL, NULL
210001045, hixRPPoULgDcuiWu, Janvi Dadarwal, M, 1993-11-20 00:00:00, janvi.dadarwal25@iitb.ac.in, 7981608117, 2021, 2, 6.76, 12, 5, 5, NULL, NULL
210001046, 6MkuL0OgeUnGM5fg, Taramla Randhawa, F, 1995-12-16 00:00:00, taramla.randhawa13@iitb.ac.in, 8487235104, 2021, 2, 8.5, 14, 22, 10, NULL, NULL
210001047, jkk2DGpQbpqdImaa, Saravanan Saini, F, 1994-11-22 00:00:00, saravanan.saini13@iitb.ac.in, 7718888904, 2021, 2, 8.51, 12, 12, 9, NULL, NULL
210001048, doBIMhMYFYvW9Q6D, Abhisikta Chaurasia, M, 1993-06-21 00:00:00, abhisikta.chaurasia13@iitb.ac.in, 9645480181, 2021, 2, 8.08, 20, 12, 8, NULL, NULL
210001049, Kkgds2BNWIDcpv6V, Nitya Barnwal, F, 1994-12-02 00:00:00, nitya.barnwal65@iitb.ac.in, 7984487993, 2021, 2, 9.47, 30, 22, 5, NULL, NULL
200001050, PIkGaYw7B42Sw4UM, Rupanjali Karkhele, M, 1993-06-24 00:00:00, rupanjali.karkhele15@iitb.ac.in, 7289402217, 2020, 3, 8.35, 28, 6, 7, NULL, NULL
210001051, IiC12J1ymWda49pc, Gyanvi Bhattacharjee, F, 1997-05-30 00:00:00, gyanvi.bhattacharjee33@iitb.ac.in, 7450554212, 2021, 2, 8.23, 20, 12, 9, 18, 2021-03-21 11:07:19
210001052, R02we01Tct9sUqNQ, Yachna Dinu, F, 1994-08-01 00:00:00, yachna.dinu13@iitb.ac.in, 7126455562, 2021, 2, 7.76, 22, 12, 9, NULL, NULL
170001053, yMPcEGSiDn1Gwa1g, Sriansh Rao, F, 1993-07-09 00:00:00, sriansh.rao80@iitb.ac.in, 7673832593, 2017, 6, 7.78, 14, 19, 12, NULL, NULL
200001054, T55tcN1IebxOCQbj, Karthik Kulsum, Other, 1997-03-13 00:00:00, karthik.kulsum32@iitb.ac.in, 9277976509, 2020, 3, 9.84, 30, 15, 7, NULL, NULL
210001055, 2t4RNGNS1CJhvsxd, Shubhankar Dikshit, F, 1996-04-18 00:00:00, shubhankar.dikshit90@iitb.ac.in, 7806162922, 2021, 2, 9.57, 10, 13, 5, NULL, NULL
210001056, e9ZSexPxT66Pd3WF, Gundeep Mittal, F, 1994-10-05 00:00:00, gundeep.mittal20@iitb.ac.in, 9969825714, 2021, 2, 8.03, 2, 22, 5, NULL, NULL
210001057, xIas9hui761LGosU, Harsha Gadge, M, 1995-02-16 00:00:00, harsha.gadge9@iitb.ac.in, 9558210161, 2021, 2, 8.39, 24, 10, 9, 409, 2021-02-23 07:59:33
190001058, dCZW8jyNphbcLGBT, Yachna Gaur, F, 2001-11-04 00:00:00, yachna.gaur49@iitb.ac.in, 7497917154, 2019, 4, 7.56, 20, 6, 3, NULL, NULL
210001059, 8pFlP1mTn5yO2COX, Renu Jain, M, 1993-03-26 00:00:00, renu.jain77@iitb.ac.in, 9378704696, 2021, 2, 7.87, 8, 7, 11, NULL, NULL
170001060, BvGNhvMT5nuRhGKT, Majaz Kochar, F, 1993-08-01 00:00:00, majaz.kochar5@iitb.ac.in, 7980780805, 2017, 6, 9.02, 12, 1, 12, NULL, NULL
210001061, W1848yuAu4Asi1hh, Upamanyu Malhotra, F, 1994-08-24 00:00:00, upamanyu.malhotra38@iitb.ac.in, 7627429354, 2021, 2, 6.12, 2, 13, 6, NULL, NULL
210001062, NHnqojORFtxAI3jl, Adhyantika Gomashe, F, 1994-02-06 00:00:00, adhyantika.gomashe66@iitb.ac.in, 9044050135, 2021, 2, 8.0, 4, 12, 6, NULL, NULL
200001063, RPajhNpfv4R7D9ob, Priyesh Goyal, M, 1995-12-25 00:00:00, priyesh.goyal94@iitb.ac.in, 9700574828, 2020, 3, 9.88, 14, 11, 7, NULL, NULL
180001064, ODhwmrBuNU6RYvRM, Vishal Zaidi, M, 1999-08-13 00:00:00, vishal.zaidi18@iitb.ac.in, 8591917220, 2018, 5, 8.46, 24, 18, 2, NULL, NULL
210001065, ZLnssLMdOZ8Rnx3v, Bhushan Prajapati, F, 1997-06-30 00:00:00, bhushan.prajapati73@iitb.ac.in, 7111405630, 2021, 2, 6.59, 20, 8, 8, NULL, NULL
210001066, O9JW7HdRsbNRLUQe, Priyanshi Mann, M, 1996-08-18 00:00:00, priyanshi.mann10@iitb.ac.in, 8989649145, 2021, 2, 7.61, 26, 16, 8, NULL, NULL
210001067, WLxv06jBVUbPLQjC, Priyakanta Jafri, F, 1994-06-16 00:00:00, priyakanta.jafri83@iitb.ac.in, 8185057873, 2021, 2, 8.59, 10, 21, 8, 53, 2021-02-28 11:42:26
210001068, iejbdRYiJQ7CI9ti, Sai Sura, F, 1995-08-17 00:00:00, sai.sura18@iitb.ac.in, 8944198088, 2021, 2, 9.87, 14, 5, 8, NULL, NULL
210001069, WjAHpj1rKb4ePVcz, Reghu Rizvi, F, 1996-08-05 00:00:00, reghu.rizvi30@iitb.ac.in, 8409531804, 2021, 2, 6.06, 24, 21, 5, NULL, NULL
210001070, ny4ZGVYOAAr7vAyg, Laxmi Attraa, F, 1997-01-19 00:00:00, laxmi.attraa19@iitb.ac.in, 7022855168, 2021, 2, 7.3, 26, 23, 8, NULL, NULL
