student_rno, student_password, student_name, student_gender, student_dob, student_email, student_contact, year_of_enrollment, student_current_year, student_cpi, student_incentive_points, department_id, program_id, allocated_jaf, allocated_time
180000901, YroqFeBU7iWkT8MD, Apurva Varma, M, 1999-05-07 00:00:00, apurva.varma36@iitb.ac.in, 9876489121, 2018, 5, 7.94, 14, 4, 2, NULL, NULL
210000902, FnNJjzGdUs3UPI2I, Aashish Mann, F, 1995-11-30 00:00:00, aashish.mann1@iitb.ac.in, 9704253657, 2021, 2, 9.57, 14, 9, 8, NULL, NULL
210000903, YcsIw0fCUL8uD62e, Nishu Siddiqui, F, 1996-09-18 00:00:00, nishu.siddiqui50@iitb.ac.in, 9430246741, 2021, 2, 7.24, 6, 10, 5, NULL, NULL
210000904, cmF97nmrHBRZkraC, Shabaj Tyagi, M, 1996-11-26 00:00:00, shabaj.tyagi40@iitb.ac.in, 8496089494, 2021, 2, 8.95, 20, 3, 9, NULL, NULL
180000905, GFYK0eKzMRq5nWf4, Aatish Shandilya, M, 2000-09-09 00:00:00, aatish.shandilya31@iitb.ac.in, 9299573197, 2018, 5, 8.32, 10, 11, 2, NULL, NULL
190000906, jLwLZAVsoHkEyHlV, Apratim Sonker, F, 1999-07-11 00:00:00, apratim.sonker61@iitb.ac.in, 8663440447, 2019, 4, 9.0, 22, 18, 3, NULL, NULL
190000907, 3aVRQczIhdgkCd3f, Madan Khanna, M, 2000-12-13 00:00:00, madan.khanna25@iitb.ac.in, 7109015315, 2019, 4, 8.49, 6, 13, 3, NULL, NULL
200000908, QHQ5munNjHMGPK3l, Suyash Gutti, F, 1995-06-23 00:00:00, suyash.gutti95@iitb.ac.in, 9137931709, 2020, 3, 9.99, 22, 18, 7, NULL, NULL
200000909, U8Zpp0Ngilee9WSi, Akash Nagraj, M, 1997-01-08 00:00:00, akash.nagraj83@iitb.ac.in, 9074607897, 2020, 3, 8.94, 28, 18, 7, NULL, NULL
210000910, cZgs4W84hrcyZ1UA, Prashansi Chitranshi, F, 1994-09-05 00:00:00, prashansi.chitranshi20@iitb.ac.in, 8919795913, 2021, 2, 6.26, 4, 2, 10, NULL, NULL
210000911, LXaSETzxIisytG0f, Nishchay Keshwani, F, 1993-02-03 00:00:00, nishchay.keshwani70@iitb.ac.in, 7732499366, 2021, 2, 8.49, 8, 22, 6, NULL, NULL
170000912, Ain0UULMJpiTBHfz, Parul Sharma, F, 1994-08-22 00:00:00, parul.sharma41@iitb.ac.in, 9556576643, 2017, 6, 9.17, 24, 8, 12, 99, NULL
210000913, EI93DETaDi1PtTSY, Nargis Zaidi, F, 1997-02-03 00:00:00, nargis.zaidi29@iitb.ac.in, 9674984309, 2021, 2, 6.98, 28, 23, 5, NULL, NULL
200000914, uoxnLbScCLMQwGET, Ashok Maheshwari, M, 1997-08-26 00:00:00, ashok.maheshwari16@iitb.ac.in, 9443777032, 2020, 3, 7.57, 20, 5, 7, NULL, NULL
170000915, 5LA0grzaRIXixZZH, Chandrasekhara Nigam, M, 1997-03-15 00:00:00, chandrasekhara.nigam9@iitb.ac.in, 9830628434, 2017, 6, 6.99, 16, 15, 12, NULL, NULL
190000916, 9EIEeewbLpPLE00x, Neha Sasanka, M, 2001-05-07 00:00:00, neha.sasanka79@iitb.ac.in, 7289821848, 2019, 4, 6.82, 10, 15, 4, NULL, NULL
180000917, 8rJjoXhY2kHeyV1S, Avanish Alwadhi, F, 2001-03-08 00:00:00, avanish.alwadhi32@iitb.ac.in, 7215721251, 2018, 5, 7.23, 4, 11, 2, NULL, NULL
210000918, GF3zkBAEZLX29CSR, Pratibha Kishor, M, 1996-10-21 00:00:00, pratibha.kishor50@iitb.ac.in, 8687561531, 2021, 2, 9.57, 24, 2, 5, NULL, NULL
210000919, 7kfqtEwR8GHFs4yt, Shreyasi Islam, F, 1994-10-04 00:00:00, shreyasi.islam48@iitb.ac.in, 9704260611, 2021, 2, 7.01, 10, 16, 6, NULL, NULL
200000920, AkIkT8HJiaKjWgv7, Mythili Sasidharan, F, 1996-04-06 00:00:00, mythili.sasidharan87@iitb.ac.in, 7824653639, 2020, 3, 9.03, 16, 15, 7, NULL, NULL
190000921, OdCk5rWsT5yBoTDz, Vidhi Sarraf, F, 1999-05-08 00:00:00, vidhi.sarraf67@iitb.ac.in, 7692311973, 2019, 4, 7.32, 8, 11, 1, NULL, NULL
170000922, DkKDPulwcfSis3kd, Kanika Zope, M, 1993-08-03 00:00:00, kanika.zope45@iitb.ac.in, 9141599821, 2017, 6, 8.14, 30, 11, 12, NULL, NULL
210000923, qPbD2quc6pJ4Yew7, Shubhi Haokip, M, 1994-11-21 00:00:00, shubhi.haokip32@iitb.ac.in, 8246063450, 2021, 2, 8.18, 12, 7, 9, NULL, NULL
210000924, phVPrYnv7ERwBxvM, Som Middinti, F, 1994-11-07 00:00:00, som.middinti62@iitb.ac.in, 7079431262, 2021, 2, 9.52, 14, 5, 6, NULL, NULL
210000925, Pz8HzyVjZNB8nEtA, Divyaraj Rana, F, 1997-02-23 00:00:00, divyaraj.rana45@iitb.ac.in, 8257914499, 2021, 2, 9.16, 6, 1, 10, NULL, NULL
190000926, F25MNFTuJYIWyZXp, Akshita Sonawane, F, 2001-08-26 00:00:00, akshita.sonawane11@iitb.ac.in, 9338748109, 2019, 4, 6.86, 10, 14, 1, NULL, NULL
190000927, InXqQbpGzrQJC3Gd, Anwar Souza, Other, 2001-06-02 00:00:00, anwar.souza92@iitb.ac.in, 9252820564, 2019, 4, 6.1, 16, 24, 4, 373, 2176184
210000928, ZsLzwEZITLBPYodT, Archita Chhateja, M, 1994-09-04 00:00:00, archita.chhateja67@iitb.ac.in, 7359900397, 2021, 2, 7.14, 8, 1, 11, NULL, NULL
200000929, B2D5WjZVsolpMVyJ, Kaushambi Afsar, M, 1993-11-25 00:00:00, kaushambi.afsar95@iitb.ac.in, 7334317529, 2020, 3, 7.98, 10, 14, 7, NULL, NULL
210000930, WPUWN3GhHouHqAFi, Sharvan Sareen, F, 1995-06-12 00:00:00, sharvan.sareen8@iitb.ac.in, 9506852707, 2021, 2, 6.65, 4, 23, 8, NULL, NULL
210000931, SZHMEDPVuhESG5RF, Yashaswi Singhania, F, 1995-07-27 00:00:00, yashaswi.singhania16@iitb.ac.in, 7185915715, 2021, 2, 8.62, 26, 8, 8, 355, 1682799
190000932, QqnfO50oW7EGl8db, Shreyaansh Atri, F, 1999-01-19 00:00:00, shreyaansh.atri27@iitb.ac.in, 9499697251, 2019, 4, 7.24, 18, 14, 1, 8, 340591
190000933, 9mj28DV7sUkjB8EQ, Sameeksha Khare, M, 2000-03-15 00:00:00, sameeksha.khare66@iitb.ac.in, 8895132411, 2019, 4, 9.65, 30, 4, 4, NULL, NULL
180000934, jbOAWz03yMObyYNr, Sudheer Sasidharan, M, 2000-05-11 00:00:00, sudheer.sasidharan80@iitb.ac.in, 9482774305, 2018, 5, 9.58, 12, 5, 2, NULL, NULL
210000935, XkwzUkKwjhd93wLY, Anish Misra, Other, 1996-06-30 00:00:00, anish.misra3@iitb.ac.in, 8601326679, 2021, 2, 6.49, 2, 7, 10, NULL, NULL
180000936, vw2talOrtAHVqpGj, Hemanshu Pandey, M, 2001-10-02 00:00:00, hemanshu.pandey42@iitb.ac.in, 7297619055, 2018, 5, 7.1, 8, 24, 2, NULL, NULL
210000937, z6qmFE2rLg7sAea2, Shriya Agrawal, M, 1997-11-04 00:00:00, shriya.agrawal37@iitb.ac.in, 9440151706, 2021, 2, 7.68, 8, 23, 9, NULL, NULL
210000938, 2bkwmjgy1pwoglsf, Miren Paul, F, 1993-11-03 00:00:00, miren.paul84@iitb.ac.in, 7926885266, 2021, 2, 9.65, 16, 16, 9, 202, NULL
210000939, CQ6VNb00YWUkOXe4, Bhawna Dev, M, 1994-06-03 00:00:00, bhawna.dev36@iitb.ac.in, 7209415835, 2021, 2, 6.39, 10, 3, 5, NULL, NULL
190000940, noAymXkDmLcwgPV2, Shweta Kapoor, M, 2001-05-08 00:00:00, shweta.kapoor54@iitb.ac.in, 9251145887, 2019, 4, 9.27, 18, 21, 1, NULL, NULL
190000941, RG6Sc7ZST3mtMJ8H, Wasil Bhukya, F, 1999-03-16 00:00:00, wasil.bhukya92@iitb.ac.in, 8151125888, 2019, 4, 9.97, 18, 9, 3, NULL, NULL
210000942, y5OrMTv7DAg2jBGy, Saumile Mishra, M, 1995-06-28 00:00:00, saumile.mishra38@iitb.ac.in, 8942684558, 2021, 2, 6.05, 4, 9, 8, NULL, NULL
210000943, IqELn5dkkCwlHvuq, Sarthak Swain, M, 1993-11-18 00:00:00, sarthak.swain34@iitb.ac.in, 9698648945, 2021, 2, 9.55, 30, 9, 5, NULL, NULL
210000944, 4ZC7Sbwgt766OTy2, Ishita Kulal, F, 1997-04-05 00:00:00, ishita.kulal64@iitb.ac.in, 9541257552, 2021, 2, 9.18, 10, 7, 10, NULL, NULL
180000945, 37ASc6WXr4VrbzRb, Dhruv Nandakumar, M, 2001-10-30 00:00:00, dhruv.nandakumar26@iitb.ac.in, 8371241276, 2018, 5, 8.72, 12, 14, 2, NULL, NULL
210000946, BjDrKge3txrB4zbL, Nupur Anam, F, 1995-08-22 00:00:00, nupur.anam27@iitb.ac.in, 7574483605, 2021, 2, 8.49, 10, 20, 6, NULL, NULL
190000947, aNdKOE3vFNJYROUS, Arunima Mehta, F, 1999-12-28 00:00:00, arunima.mehta74@iitb.ac.in, 8289981097, 2019, 4, 8.32, 18, 16, 3, NULL, NULL
190000948, kUp4EyK58A2sh0yi, Anitha Singh, M, 1999-11-26 00:00:00, anitha.singh77@iitb.ac.in, 7272611365, 2019, 4, 9.13, 8, 14, 3, 233, 6631888
210000949, rVTPsuBUBCYWO5P4, Khushboo Upreti, M, 1993-06-11 00:00:00, khushboo.upreti76@iitb.ac.in, 8781145277, 2021, 2, 6.31, 14, 14, 11, NULL, NULL
190000950, BpRaC3P9Wd0uNfO6, Shalvi Afreen, F, 2000-02-28 00:00:00, shalvi.afreen68@iitb.ac.in, 7633969793, 2019, 4, 7.37, 4, 4, 1, NULL, NULL
170000951, jlrVXllgqFuuDwrD, Aayush Patel, F, 1993-05-28 00:00:00, aayush.patel27@iitb.ac.in, 8208205876, 2017, 6, 9.23, 30, 3, 12, NULL, NULL
180000952, 5oXeTsTFRuu2lEDf, Gurvansh Vikram, F, 2001-06-23 00:00:00, gurvansh.vikram25@iitb.ac.in, 9935712629, 2018, 5, 8.31, 22, 24, 2, NULL, NULL
180000953, PdGnmi8FidN6meJU, Simaran Gadge, M, 2000-02-21 00:00:00, simaran.gadge84@iitb.ac.in, 7216158604, 2018, 5, 9.98, 14, 16, 2, NULL, NULL
210000954, xY8P1mazvhk28GdL, Sadique Tanu, F, 1995-02-26 00:00:00, sadique.tanu35@iitb.ac.in, 8839873782, 2021, 2, 6.61, 28, 4, 11, NULL, NULL
210000955, dBWOmUihCHTaz0AI, Sejal Nair, F, 1993-03-05 00:00:00, sejal.nair25@iitb.ac.in, 9573538971, 2021, 2, 9.42, 14, 2, 9, NULL, NULL
210000956, hIqiv21xWyVDZt2W, Srishti Pathak, M, 1994-10-24 00:00:00, srishti.pathak27@iitb.ac.in, 9659444548, 2021, 2, 9.46, 30, 12, 5, 54, 7582368
170000957, 4xomHkugIdMtZ3s2, Sadiq Singam, M, 1994-11-02 00:00:00, sadiq.singam52@iitb.ac.in, 7441638970, 2017, 6, 6.91, 26, 14, 12, NULL, NULL
210000958, nu7jzRKDQIdv6g9y, Tharun Kulal, M, 1997-10-05 00:00:00, tharun.kulal2@iitb.ac.in, 9765128712, 2021, 2, 6.16, 16, 11, 9, NULL, NULL
190000959, Kw1XZaKqnj5ORs1D, Deepanshu Tomar, F, 2000-05-07 00:00:00, deepanshu.tomar18@iitb.ac.in, 8683636021, 2019, 4, 9.78, 28, 6, 1, NULL, NULL
190000960, U9LsQ6vq21nGOCD5, Parijat Maddipatla, M, 2001-03-15 00:00:00, parijat.maddipatla45@iitb.ac.in, 7671504300, 2019, 4, 8.78, 8, 11, 1, NULL, NULL
200000961, d1I2CQ0rSUa8K3Dk, Jodha Manju, M, 1994-01-24 00:00:00, jodha.manju41@iitb.ac.in, 8381701922, 2020, 3, 9.46, 22, 10, 7, NULL, NULL
170000962, ifhJ1XMWOGgYrcqy, Pranjal Rajak, Other, 1997-09-03 00:00:00, pranjal.rajak67@iitb.ac.in, 7583645081, 2017, 6, 9.74, 20, 11, 12, 309, NULL
180000963, ijnQxqQ94uN97f7a, Hanif Mehra, M, 2001-04-01 00:00:00, hanif.mehra32@iitb.ac.in, 8674390903, 2018, 5, 7.36, 30, 2, 2, NULL, NULL
210000964, 890IGG2gjLzXxM6u, Nitya Khokhar, F, 1996-01-09 00:00:00, nitya.khokhar26@iitb.ac.in, 9164091444, 2021, 2, 7.41, 14, 11, 8, NULL, NULL
210000965, A27zbSD1t7mqzDVf, Anupriya Ganapathy, F, 1994-07-03 00:00:00, anupriya.ganapathy62@iitb.ac.in, 7285314021, 2021, 2, 6.06, 16, 20, 8, NULL, NULL
200000966, A0tGuS79NM6HVkj3, Anjoo Motwani, M, 1996-08-02 00:00:00, anjoo.motwani27@iitb.ac.in, 7346404997, 2020, 3, 7.68, 6, 15, 7, NULL, NULL
210000967, ey7tNfxWa7QcJbfB, Dwijaa Taneja, F, 1996-05-22 00:00:00, dwijaa.taneja56@iitb.ac.in, 8547803475, 2021, 2, 8.21, 26, 2, 10, NULL, NULL
210000968, HworMDMeFQoJm9Gw, Durgesh Dagade, F, 1996-01-26 00:00:00, durgesh.dagade34@iitb.ac.in, 8166169676, 2021, 2, 8.35, 22, 3, 5, NULL, NULL
190000969, OHhZhnZiyS4ed76S, Rashmi Panghal, F, 2001-03-23 00:00:00, rashmi.panghal90@iitb.ac.in, 7024071865, 2019, 4, 8.36, 12, 3, 3, NULL, NULL
190000970, V0nCGBMWzvANSYmQ, Babitarani Shahi, M, 1999-01-10 00:00:00, babitarani.shahi46@iitb.ac.in, 9038585761, 2019, 4, 8.9, 28, 22, 3, NULL, NULL
170000971, m5wtR8qjEfvcDAXR, Mrinal Maddeshiya, Other, 1997-01-27 00:00:00, mrinal.maddeshiya38@iitb.ac.in, 7865299169, 2017, 6, 9.34, 12, 13, 12, NULL, NULL
210000972, azuWdBvhkQ6K71o1, Parijat Arif, M, 1994-05-02 00:00:00, parijat.arif86@iitb.ac.in, 9107567285, 2021, 2, 9.73, 14, 8, 9, NULL, NULL
210000973, S5ZkUUV6JV8mibms, Dhruva Dadarwal, M, 1996-12-22 00:00:00, dhruva.dadarwal44@iitb.ac.in, 7283269406, 2021, 2, 8.68, 8, 1, 6, NULL, NULL
210000974, Gb4v4y3f4miOp9Ty, Tanveer Prabhu, F, 1995-04-14 00:00:00, tanveer.prabhu21@iitb.ac.in, 7690015755, 2021, 2, 6.39, 28, 12, 6, NULL, NULL
210000975, nXv9vUSr3WjBNs8y, Nargis Verma, M, 1997-05-19 00:00:00, nargis.verma12@iitb.ac.in, 7874543846, 2021, 2, 7.74, 30, 5, 5, 341, 1741556
180000976, OkZnBqL9HHcgEsu5, Ifra Ahuja, F, 2001-07-02 00:00:00, ifra.ahuja91@iitb.ac.in, 8705627974, 2018, 5, 7.34, 10, 3, 2, NULL, NULL
210000977, pjhNzfteMSo94Dth, Akanksha Kapoor, F, 1994-12-01 00:00:00, akanksha.kapoor88@iitb.ac.in, 9984873984, 2021, 2, 8.29, 18, 11, 6, 27, 699573
210000978, uVVwxUqyIavkoJjC, Rishit Jeykumaran, M, 1997-04-01 00:00:00, rishit.jeykumaran22@iitb.ac.in, 8834792128, 2021, 2, 7.74, 24, 20, 10, NULL, NULL
170000979, kDB9yQRpHovlgU2f, Angad Jamloki, M, 1995-07-27 00:00:00, angad.jamloki37@iitb.ac.in, 8132848752, 2017, 6, 9.44, 14, 22, 12, NULL, NULL
180000980, 9duWBOepm2TITegQ, Sadiqa Wadhawan, F, 1999-08-06 00:00:00, sadiqa.wadhawan45@iitb.ac.in, 8414226908, 2018, 5, 6.7, 26, 13, 2, NULL, NULL
210000981, kQzcJQg2SDFRJElK, Mairaz Parul, M, 1997-08-10 00:00:00, mairaz.parul40@iitb.ac.in, 8891014207, 2021, 2, 8.3, 6, 14, 10, NULL, NULL
190000982, OyfBZZMnZVHDwqMi, Ranjan Khandekar, M, 2001-11-29 00:00:00, ranjan.khandekar78@iitb.ac.in, 8598871075, 2019, 4, 7.45, 8, 18, 1, NULL, NULL
180000983, 4g4Q9vwyuvkfqOzF, Soumyadeep Jaitley, F, 2001-04-10 00:00:00, soumyadeep.jaitley31@iitb.ac.in, 9264201079, 2018, 5, 6.53, 8, 9, 2, NULL, NULL
210000984, MoO1R3byWTNYaxuh, Viraj Dasila, M, 1993-01-23 00:00:00, viraj.dasila89@iitb.ac.in, 9891610451, 2021, 2, 9.99, 8, 4, 6, NULL, NULL
190000985, AZkG1rRudSc1I1No, Anand Adhaulia, F, 2001-05-04 00:00:00, anand.adhaulia42@iitb.ac.in, 7511043138, 2019, 4, 9.33, 18, 22, 3, NULL, NULL
210000986, szWID2kvwP4YphK4, Divyansh Behuria, M, 1994-06-09 00:00:00, divyansh.behuria16@iitb.ac.in, 8022219147, 2021, 2, 9.85, 2, 7, 9, NULL, NULL
210000987, QehJ6dF063WE6RCd, Farhan Shahid, M, 1993-05-27 00:00:00, farhan.shahid8@iitb.ac.in, 9923798157, 2021, 2, 7.27, 20, 17, 6, NULL, NULL
210000988, VxHjOjbFTfaLwBg1, Sayeed Meharda, M, 1994-09-14 00:00:00, sayeed.meharda21@iitb.ac.in, 9435850497, 2021, 2, 7.22, 20, 18, 8, NULL, NULL
190000989, dX5cpjAeu3CHhfFU, Gunta Meghwal, F, 2001-09-29 00:00:00, gunta.meghwal44@iitb.ac.in, 8462676641, 2019, 4, 8.36, 24, 8, 1, NULL, NULL
210000990, 2dl7k0wJhAa0UREn, Ashal Khatoon, F, 1996-02-01 00:00:00, ashal.khatoon92@iitb.ac.in, 8000216094, 2021, 2, 9.33, 30, 7, 9, NULL, NULL
180000991, RoDXCqOlZUXVczLG, Jami Adhya, M, 2000-03-26 00:00:00, jami.adhya57@iitb.ac.in, 9825114004, 2018, 5, 6.18, 30, 18, 2, NULL, NULL
210000992, 0RSlFehSwdcUaj4t, Suyesh Mourya, F, 1995-02-13 00:00:00, suyesh.mourya76@iitb.ac.in, 9457561611, 2021, 2, 9.15, 2, 8, 10, NULL, NULL
180000993, Rafe0asRR1Z3ucy8, Aruba Chaudhari, M, 2001-03-03 00:00:00, aruba.chaudhari74@iitb.ac.in, 8607485132, 2018, 5, 9.38, 6, 4, 2, NULL, NULL
210000994, q0sJrLMSQ4S7IYDH, Jami Bhatia, F, 1994-03-28 00:00:00, jami.bhatia7@iitb.ac.in, 9671443176, 2021, 2, 7.52, 10, 8, 8, NULL, NULL
210000995, jTd5zWw0vpQL8cPV, Ankurjeet Malhotra, M, 1997-09-15 00:00:00, ankurjeet.malhotra61@iitb.ac.in, 8325973679, 2021, 2, 7.97, 18, 17, 11, NULL, NULL
210000996, sJefRWIFwI85oHWR, Aaditya Nair, M, 1997-06-23 00:00:00, aaditya.nair13@iitb.ac.in, 8267746752, 2021, 2, 8.89, 20, 12, 6, NULL, NULL
210000997, Dn9mC67LprLufYUN, Alok Rajesh, M, 1995-09-21 00:00:00, alok.rajesh60@iitb.ac.in, 8271906011, 2021, 2, 9.7, 26, 20, 5, NULL, NULL
190000998, 8HWUgIKjIETQRDpk, Shivakumar Guduri, Other, 2001-09-13 00:00:00, shivakumar.guduri59@iitb.ac.in, 7627628421, 2019, 4, 8.54, 24, 13, 1, NULL, NULL
210000999, IJ8uiZr02JI92f3X, Snehal Sirohi, F, 1993-08-28 00:00:00, snehal.sirohi10@iitb.ac.in, 9062465353, 2021, 2, 8.2, 28, 24, 8, 357, 8291533
210001000, OyE07RrbfkO5ajyw, Unnati Hasnain, M, 1993-06-10 00:00:00, unnati.hasnain59@iitb.ac.in, 9830730004, 2021, 2, 8.72, 26, 12, 10, NULL, NULL
170001001, ezCcrsfGW8jLt6nk, Nitikarsh Madala, F, 1996-09-18 00:00:00, nitikarsh.madala49@iitb.ac.in, 7835722679, 2017, 6, 7.72, 6, 24, 12, NULL, NULL
190001002, bbjzAFXplIcPDPTB, Jimi Paighan, M, 2000-10-27 00:00:00, jimi.paighan10@iitb.ac.in, 9355087865, 2019, 4, 8.26, 22, 12, 3, NULL, NULL
210001003, Em5xj5JTxlHt4nMh, Sreekanth Bansal, M, 1996-02-12 00:00:00, sreekanth.bansal86@iitb.ac.in, 7192431301, 2021, 2, 6.5, 28, 9, 11, NULL, NULL
200001004, zuSFVCM3dLmVH2VD, Kamini Nath, M, 1995-05-05 00:00:00, kamini.nath56@iitb.ac.in, 8260492643, 2020, 3, 9.25, 16, 22, 7, NULL, NULL
190001005, VIVbkE9SYShZWzS1, Ayushi Suresh, F, 2000-09-23 00:00:00, ayushi.suresh37@iitb.ac.in, 8550564795, 2019, 4, 6.14, 14, 6, 4, NULL, NULL
190001006, l0n4FxidPYIyO0RP, Sharique Rajendra, F, 2001-10-21 00:00:00, sharique.rajendra46@iitb.ac.in, 7336548248, 2019, 4, 7.08, 10, 22, 3, NULL, NULL
210001007, FyqVXKU2ptpDZBW7, Karthikeya Paighan, F, 1996-09-16 00:00:00, karthikeya.paighan81@iitb.ac.in, 9003303767, 2021, 2, 6.81, 2, 7, 9, 273, 7549633
210001008, Oe9DAL8lA1sHd5QO, Satwik Sura, F, 1997-04-20 00:00:00, satwik.sura75@iitb.ac.in, 7120346686, 2021, 2, 7.65, 8, 19, 10, 6, 2229180
210001009, wZUQlc9RW9DIgRmd, Sahaj Pal, F, 1996-07-29 00:00:00, sahaj.pal97@iitb.ac.in, 8775316367, 2021, 2, 6.75, 16, 10, 8, NULL, NULL
190001010, Qqe2u2MBGxwhyPzc, Srikrishan Hasija, F, 1999-05-10 00:00:00, srikrishan.hasija73@iitb.ac.in, 9037323022, 2019, 4, 7.63, 14, 8, 4, NULL, NULL
210001011, o9mwMsKuPJu7yyQ5, Aarvi Sareen, M, 1995-03-08 00:00:00, aarvi.sareen3@iitb.ac.in, 9253259166, 2021, 2, 7.95, 10, 2, 9, NULL, NULL
210001012, QkEhVeeR1KlZTKWA, Shukant Ahmad, M, 1994-11-17 00:00:00, shukant.ahmad95@iitb.ac.in, 9673860708, 2021, 2, 6.98, 16, 22, 9, NULL, NULL
190001013, JptXK16hPVqmGphD, Shreyasi Kalsi, F, 1999-12-07 00:00:00, shreyasi.kalsi77@iitb.ac.in, 8169112291, 2019, 4, 9.61, 10, 13, 3, NULL, NULL
210001014, jDEk1bedGtwy68ek, Astitva Kulsum, M, 1997-10-06 00:00:00, astitva.kulsum93@iitb.ac.in, 9484330883, 2021, 2, 6.82, 14, 21, 11, NULL, NULL
190001015, Nfu7vKUWVXNoXKHN, Gurvansh Kishor, F, 1999-02-02 00:00:00, gurvansh.kishor73@iitb.ac.in, 9522277311, 2019, 4, 7.38, 24, 10, 1, NULL, NULL
180001016, 6PssG6zWcVZFtIhi, Kritika Chowdhury, Other, 2000-03-29 00:00:00, kritika.chowdhury4@iitb.ac.in, 7170060355, 2018, 5, 7.49, 8, 14, 2, NULL, NULL
200001017, 1PfoxfTRguu1s6Xs, Suresh Rehman, F, 1997-08-29 00:00:00, suresh.rehman65@iitb.ac.in, 9275378305, 2020, 3, 8.79, 24, 7, 7, NULL, NULL
180001018, GXMiZnXvzmTEUuY0, Rishi Hasnain, F, 2000-08-07 00:00:00, rishi.hasnain27@iitb.ac.in, 9861863974, 2018, 5, 7.26, 22, 4, 2, NULL, NULL
210001019, 4zvnHqjZtgP4nGB1, Varun Shahid, M, 1994-09-16 00:00:00, varun.shahid44@iitb.ac.in, 7543522657, 2021, 2, 7.11, 10, 13, 5, NULL, NULL
190001020, A5dwwmpHzOKrkIoE, Yashika Guduri, F, 2001-08-24 00:00:00, yashika.guduri15@iitb.ac.in, 7449252495, 2019, 4, 6.23, 16, 5, 1, NULL, NULL
210001021, raXsSz4eGHg2FXly, Sukumaran Gurubhaiye, M, 1995-08-21 00:00:00, sukumaran.gurubhaiye64@iitb.ac.in, 7510626493, 2021, 2, 8.41, 24, 16, 8, NULL, NULL
210001022, 3Uqvtuif9FUCkogx, Vandana Mishra, F, 1994-01-08 00:00:00, vandana.mishra95@iitb.ac.in, 8872238418, 2021, 2, 9.5, 24, 19, 9, NULL, NULL
210001023, utLFaf7yX5xCS756, Ayesha Jawed, M, 1997-03-18 00:00:00, ayesha.jawed41@iitb.ac.in, 8678112492, 2021, 2, 8.58, 22, 13, 10, NULL, NULL
190001024, kG563EwibuWUw27h, Rekha Shiromani, F, 1999-10-07 00:00:00, rekha.shiromani50@iitb.ac.in, 9074940017, 2019, 4, 8.22, 10, 12, 1, 519, 7191680
210001025, bhWIr5hDGkrcS49Q, Saudamini Mukherjee, F, 1994-07-16 00:00:00, saudamini.mukherjee63@iitb.ac.in, 9033201268, 2021, 2, 9.92, 8, 18, 5, NULL, NULL
180001026, 1nIIJVvjNtR19tdY, Rishabh Jose, F, 1999-08-30 00:00:00, rishabh.jose17@iitb.ac.in, 8492331257, 2018, 5, 6.56, 30, 5, 2, NULL, NULL
210001027, cY2uZ2rR6qTts9rE, Shivangi Saini, M, 1994-08-19 00:00:00, shivangi.saini51@iitb.ac.in, 9042155859, 2021, 2, 7.2, 26, 8, 11, NULL, NULL
210001028, c911ByDw78LKetxS, Shaad Raj, F, 1996-01-28 00:00:00, shaad.raj77@iitb.ac.in, 9666217735, 2021, 2, 7.72, 28, 24, 10, NULL, NULL
210001029, CT3Y4l1Uj7qgqajb, Sheshidhar Choubey, F, 1995-08-04 00:00:00, sheshidhar.choubey94@iitb.ac.in, 7513209398, 2021, 2, 9.94, 28, 6, 8, 498, 8332405
200001030, mVccuzSZSiL3FtVA, Riddhi Maddipatla, M, 1993-12-14 00:00:00, riddhi.maddipatla79@iitb.ac.in, 7996573346, 2020, 3, 7.17, 28, 4, 7, NULL, NULL
180001031, xsmIFBVr2gRktkk8, Kalapu Khanna, M, 2000-06-30 00:00:00, kalapu.khanna22@iitb.ac.in, 9774596673, 2018, 5, 8.54, 2, 4, 2, NULL, NULL
210001032, Pnftawd5I0kwDshz, Mallika Nadhe, Other, 1997-07-27 00:00:00, mallika.nadhe55@iitb.ac.in, 9961794752, 2021, 2, 9.77, 12, 23, 11, NULL, NULL
200001033, xfObJZgM0UPCd1Vs, Anubhuti Saraf, M, 1995-08-08 00:00:00, anubhuti.saraf65@iitb.ac.in, 9444452767, 2020, 3, 8.52, 28, 9, 7, NULL, NULL
190001034, 8XTfqpIc8IM5XrkM, Madhukar Juned, M, 1999-06-07 00:00:00, madhukar.juned40@iitb.ac.in, 8935512189, 2019, 4, 9.56, 16, 16, 3, NULL, NULL
190001035, joDADUIXyJ20tZj0, Satvik Bhaskar, F, 2001-03-30 00:00:00, satvik.bhaskar9@iitb.ac.in, 9340055247, 2019, 4, 9.26, 14, 2, 1, NULL, NULL
190001036, zsd3aJ8OJLfd7LTo, Abhimanyu Mishra, F, 2000-01-22 00:00:00, abhimanyu.mishra31@iitb.ac.in, 9269877900, 2019, 4, 8.37, 4, 7, 4, NULL, NULL
210001037, ugpJP7XrJLrWhS5L, Sonal Pathak, F, 1996-01-18 00:00:00, sonal.pathak98@iitb.ac.in, 7061659930, 2021, 2, 7.18, 4, 18, 6, NULL, NULL
210001038, 37yc0a0zFqFZcc4q, Ateequa Rao, F, 1997-11-28 00:00:00, ateequa.rao73@iitb.ac.in, 9520289840, 2021, 2, 6.13, 16, 21, 5, 462, NULL
